id.exposure	id.outcome	exposure	outcome	snp_r2.exposure	snp_r2.outcome	correct_causal_direction	steiger_pval
7hHPM9	myeloma_meta-analysis	5867_60_ARG1_ARGI1	myeloma_meta-analysis	0.00411701855619481	3.45853428983683e-05	TRUE	NA
7JEAzo	myeloma_meta-analysis	15462_28_CD8A_CD8A	myeloma_meta-analysis	0.0768413550814982	6.08988135503225e-05	TRUE	NA
7lXGLs	myeloma_meta-analysis	15570_99_CR2_Complement_receptor_type_2	myeloma_meta-analysis	0.0137684136965718	3.7559850435916e-05	TRUE	NA
7Nqj9Y	myeloma_meta-analysis	10346_5_STAT3_STAT3	myeloma_meta-analysis	0.0113887571208694	0.00020298626947031	TRUE	NA
7U4XR2	myeloma_meta-analysis	19496_1_NPL_NPL	myeloma_meta-analysis	0.00875169009297643	0.000129324359125093	TRUE	NA
7vFK4z	myeloma_meta-analysis	12812_25_ACYP2_ACYP2	myeloma_meta-analysis	0.0241906427492785	4.47641124594471e-06	TRUE	NA
7XBWT8	myeloma_meta-analysis	15579_26_ENPP6_ENPP6	myeloma_meta-analysis	0.00158613521689669	8.27748336261965e-05	TRUE	NA
7ZAnOr	myeloma_meta-analysis	5112_73_CD200_OX2G	myeloma_meta-analysis	0.00215851904228162	8.44288211636899e-05	TRUE	NA
8d4ET0	myeloma_meta-analysis	17677_47_CD160_BY55	myeloma_meta-analysis	0.00896054369707067	0.00014866747422674	TRUE	NA
8GUcJ7	myeloma_meta-analysis	12387_7_PDLIM4_PDLI4	myeloma_meta-analysis	0.00959959191772142	0.000288076624675626	TRUE	NA
8Jc3e0	myeloma_meta-analysis	9484_75_DSG2_Desmoglein_2	myeloma_meta-analysis	0.0174750834199618	7.24395943664523e-05	TRUE	NA
8kFgTS	myeloma_meta-analysis	3415_61_IBSP_BSP	myeloma_meta-analysis	0.0044179783515985	0.000217450450563552	TRUE	NA
8mEVb8	myeloma_meta-analysis	12366_16_CRYGD_CRGD	myeloma_meta-analysis	0.00633612992933984	0.000458050935348081	TRUE	NA
8MHqf6	myeloma_meta-analysis	4141_79_CXCL10_IP_10	myeloma_meta-analysis	0.0197728560175014	2.22622013343148e-05	TRUE	NA
8NzJ3U	myeloma_meta-analysis	5091_28_LILRB2_ILT_4	myeloma_meta-analysis	0.402713262624148	6.56600935358088e-05	TRUE	NA
8pGvq9	myeloma_meta-analysis	16828_8_COL6A1_Collagen_a1_VI_	myeloma_meta-analysis	0.766719390654033	0.000254700351510031	TRUE	NA
8PvnXE	myeloma_meta-analysis	17447_52_SFRP4_SFRP4	myeloma_meta-analysis	0.0180703079653725	6.09883611278394e-05	TRUE	NA
8R2Xq4	myeloma_meta-analysis	13438_115_CHRD_CHRD	myeloma_meta-analysis	0.0037776534789783	6.6748943432208e-05	TRUE	NA
8rWZDg	myeloma_meta-analysis	8080_24_MSMP_PSMP	myeloma_meta-analysis	0.00180959257625689	7.75654596474983e-05	TRUE	NA
92aH1S	myeloma_meta-analysis	4969_2_CA1_Carbonic_anhydrase_I	myeloma_meta-analysis	0.0185233557444189	0.000273683548722446	TRUE	NA
9hLjc8	myeloma_meta-analysis	4979_34_DPT_DERM	myeloma_meta-analysis	0.0804299024622632	0.00117323685963191	TRUE	NA
9KaPSH	myeloma_meta-analysis	12475_48_CLIC5_CLIC5	myeloma_meta-analysis	0.0773879927055426	0.000115845153540244	TRUE	NA
9kRfvR	myeloma_meta-analysis	8786_6_FAM171B_F171B	myeloma_meta-analysis	0.00971611571576431	0.000519304177128957	TRUE	NA
9Vw9lv	myeloma_meta-analysis	8970_9_RIPK2_RIPK2	myeloma_meta-analysis	0.00167789925189832	3.51182380043199e-05	TRUE	NA
9wxm8x	myeloma_meta-analysis	2982_82_LGALS4_Galectin_4	myeloma_meta-analysis	0.00143337692832295	4.07340762605572e-05	TRUE	NA
a2zLS0	myeloma_meta-analysis	12560_9_NT5C_NT5C	myeloma_meta-analysis	0.144952956377798	0.0011148240214361	TRUE	NA
a5Rukv	myeloma_meta-analysis	4920_10_LYZ_Lysozyme	myeloma_meta-analysis	0.16448183188129	7.80056081117261e-05	TRUE	NA
abaqKy	myeloma_meta-analysis	5103_30_CD200R1_MO2R1	myeloma_meta-analysis	0.00611768127510487	0.000343835949564206	TRUE	NA
Ae2Uuf	myeloma_meta-analysis	4496_60_MMP12_MMP_12	myeloma_meta-analysis	0.129056340329995	9.24637458325792e-05	TRUE	NA
aEKHz1	myeloma_meta-analysis	11098_1_PDXK_PDXK	myeloma_meta-analysis	0.0183951670471253	1.69438050791707e-05	TRUE	NA
aFrLmj	myeloma_meta-analysis	15522_2_GLIPR2_GAPR1	myeloma_meta-analysis	0.0298290285405828	0.000187197058856448	TRUE	NA
AhC0Mp	myeloma_meta-analysis	11102_22_REG4_REG4	myeloma_meta-analysis	0.00668033302521549	7.0566374427703e-05	TRUE	NA
akBKoj	myeloma_meta-analysis	8360_169_NCR1_NKp46	myeloma_meta-analysis	0.0358875794086449	4.95544443258848e-05	TRUE	NA
aMcKiU	myeloma_meta-analysis	5363_51_SEMA3E_Semaphorin_3E	myeloma_meta-analysis	0.457139346251168	7.15541308174587e-07	TRUE	NA
aNiPtO	myeloma_meta-analysis	9580_5_LAMC2_Laminin_gamma_2	myeloma_meta-analysis	0.198084889441145	0.000128639511592875	TRUE	NA
ANL2wn	myeloma_meta-analysis	5644_60_RNASE4_RNAS4	myeloma_meta-analysis	0.0668894816842751	0.000125675360915435	TRUE	NA
ARaY3v	myeloma_meta-analysis	16621_77_APOA1BP_AIBP	myeloma_meta-analysis	0.0115908204670432	1.74009255210892e-05	TRUE	NA
aRdTdt	myeloma_meta-analysis	12411_60_MAX_MAX	myeloma_meta-analysis	0.0155810138598046	0.000129347496711427	TRUE	NA
aUkMwq	myeloma_meta-analysis	2602_2_ANGPT2_Angiopoietin_2	myeloma_meta-analysis	0.00712241688982374	0.000154138697302171	TRUE	NA
axN6qC	myeloma_meta-analysis	13044_5_TSG101_TS101	myeloma_meta-analysis	0.00965673519280452	0.00049506681349123	TRUE	NA
aypOOd	myeloma_meta-analysis	19367_34_DCI_D3D2	myeloma_meta-analysis	0.0102021918732705	9.90775216912062e-05	TRUE	NA
B0cpAv	myeloma_meta-analysis	15394_79_UNC5B_UNC5B	myeloma_meta-analysis	0.00772666215432223	0.000639594918487166	TRUE	NA
b2WubL	myeloma_meta-analysis	17821_20_NMT2_NMT2	myeloma_meta-analysis	0.00180803859371607	0.000490953282642115	TRUE	NA
B6mkEE	myeloma_meta-analysis	10605_22_APMAP_APMAP	myeloma_meta-analysis	0.00549030302048745	0.000101647525231738	TRUE	NA
bfDUft	myeloma_meta-analysis	19383_131_CINP_CINP	myeloma_meta-analysis	0.00128782405991356	1.98810698984075e-05	TRUE	NA
bGzOTR	myeloma_meta-analysis	17329_2_BDH2_BDH2	myeloma_meta-analysis	0.0201665684618552	8.5208501230243e-05	TRUE	NA
bHR8V1	myeloma_meta-analysis	6572_10_LRRTM4_LRRT4	myeloma_meta-analysis	0.00125340119988092	0.000180521856033026	TRUE	NA
bHZQPb	myeloma_meta-analysis	13434_172_PARVA_PARVA	myeloma_meta-analysis	0.00341562261433179	6.51630231265793e-05	TRUE	NA
Bl6HeE	myeloma_meta-analysis	16596_25_GLRX3_GLRX3	myeloma_meta-analysis	0.00299123516914936	0.000115829160089482	TRUE	NA
Bnk7dj	myeloma_meta-analysis	8310_6_ZG16B_U773	myeloma_meta-analysis	0.0151614774945919	0.000136149435407154	TRUE	NA
bpXaB5	myeloma_meta-analysis	12563_2_TNFAIP8_TFIP8	myeloma_meta-analysis	0.0134697862742339	0.000117367482945988	TRUE	NA
bse0FI	myeloma_meta-analysis	7948_129_GLTPD2_GLTD2	myeloma_meta-analysis	0.0159957791831434	4.30273570570897e-05	TRUE	NA
BSKytS	myeloma_meta-analysis	13998_26_ADSSL1_PURA1	myeloma_meta-analysis	0.029514456892283	0.000141343401142808	TRUE	NA
bsW5FF	myeloma_meta-analysis	5680_54_OBP2B_OBP2B	myeloma_meta-analysis	0.035728013695113	0.000647200095827034	TRUE	NA
btLZFr	myeloma_meta-analysis	19372_7_MDGA2_MDGA2	myeloma_meta-analysis	0.153417407194306	1.51194968626378e-05	TRUE	NA
bTZuzq	myeloma_meta-analysis	17783_9_MMAB_MMAB	myeloma_meta-analysis	0.0740255099157146	3.74779732660637e-05	TRUE	NA
bVvRmq	myeloma_meta-analysis	3651_50_KDR_VEGF_sR2	myeloma_meta-analysis	0.0342318314362113	0.000554171327938595	TRUE	NA
BXYK9e	myeloma_meta-analysis	2620_4_IL6ST_gp130__soluble	myeloma_meta-analysis	0.0274634927164325	8.81143679423207e-05	TRUE	NA
BZyWdv	myeloma_meta-analysis	14066_49_MAGI2_MAGI2	myeloma_meta-analysis	0.119434321607914	8.21429833408245e-05	TRUE	NA
C4f802	myeloma_meta-analysis	6470_19_FBLN1_fibulin_1	myeloma_meta-analysis	0.010412262872265	2.30463498683799e-05	TRUE	NA
C63xuw	myeloma_meta-analysis	12571_14_ARL3_ARL3	myeloma_meta-analysis	0.010490709970282	3.51479749313536e-06	TRUE	NA
C8OIUK	myeloma_meta-analysis	17403_14_ACADSB_acyl_Coenzyme_A_dehydrogenase	myeloma_meta-analysis	0.00515217343566084	1.25726266259268e-05	TRUE	NA
c9TOYj	myeloma_meta-analysis	13388_57_PCSK1_NEC1	myeloma_meta-analysis	0.41285356842695	7.1263440172822e-05	TRUE	NA
CD94uS	myeloma_meta-analysis	17712_7_IDI1_IDI1	myeloma_meta-analysis	0.00140607993314799	0.000247783454575397	TRUE	NA
cEIkJW	myeloma_meta-analysis	17513_11_ANXA11_ANX11	myeloma_meta-analysis	0.0111531350007902	0.000312823064881236	TRUE	NA
CgrO3j	myeloma_meta-analysis	18235_16_PGP_PGP	myeloma_meta-analysis	0.0159157580428398	0.000302803075517714	TRUE	NA
CHilOu	myeloma_meta-analysis	9313_27_CBLN1_CBLN1	myeloma_meta-analysis	0.0108547140734318	1.90922968320342e-05	TRUE	NA
ChkO9q	myeloma_meta-analysis	3326_58_CADM1_Nectin_like_protein_2	myeloma_meta-analysis	0.00999438559260455	7.46058446561793e-05	TRUE	NA
cHrbEk	myeloma_meta-analysis	12703_6_NEK7_NEK7	myeloma_meta-analysis	0.00384057818036277	4.30226832124252e-05	TRUE	NA
CHWx7U	myeloma_meta-analysis	19183_164_RPL12_RL12	myeloma_meta-analysis	0.0018604154863038	4.0732970969458e-05	TRUE	NA
Ck1wee	myeloma_meta-analysis	9383_24_CHI3L2_CH3L2	myeloma_meta-analysis	0.00170199633263993	8.50365725125386e-05	TRUE	NA
cOcIj2	myeloma_meta-analysis	11356_19_DGCR14_DGC14	myeloma_meta-analysis	0.0034098256315362	7.48988214602296e-05	TRUE	NA
CPB0PV	myeloma_meta-analysis	3343_1_ACY1_Aminoacylase_1	myeloma_meta-analysis	0.0289727720061501	2.81953807671617e-05	TRUE	NA
CQM6OE	myeloma_meta-analysis	9357_4_CREG1_CREG1	myeloma_meta-analysis	0.0120201431215084	0.000529547884738707	TRUE	NA
crmfmQ	myeloma_meta-analysis	12348_46_SARS2_SYSM	myeloma_meta-analysis	0.00582374453265251	0.000104378111874085	TRUE	NA
CU88DM	myeloma_meta-analysis	13118_5_SMOC1_SMOC1	myeloma_meta-analysis	0.0135794077229232	0.000196521433560679	TRUE	NA
Cv9nMW	myeloma_meta-analysis	17756_69_DCTD_DCTD	myeloma_meta-analysis	0.00327444921702498	0.000276796775163197	TRUE	NA
cVM05L	myeloma_meta-analysis	3519_3_CCL17_TARC	myeloma_meta-analysis	0.0201443539795747	0.000320477733980851	TRUE	NA
cwBqBV	myeloma_meta-analysis	5813_58_EPO_Epo	myeloma_meta-analysis	0.00227885206036759	5.94687395064967e-05	TRUE	NA
CwEAcZ	myeloma_meta-analysis	18831_6_LRIG1_LRIG1	myeloma_meta-analysis	0.270274461006631	0.000205171232341988	TRUE	NA
CxQ5Vw	myeloma_meta-analysis	13944_3_SULT1A3_SULT_1A3	myeloma_meta-analysis	0.00871247128311893	3.42767463008563e-05	TRUE	NA
d04EIY	myeloma_meta-analysis	17680_12_EPHB1_EPHB1	myeloma_meta-analysis	0.038613928479378	1.95379611211578e-05	TRUE	NA
d0PiZF	myeloma_meta-analysis	9796_4_CEL_CEL	myeloma_meta-analysis	0.038849182463734	0.000711814434259516	TRUE	NA
D2GL1B	myeloma_meta-analysis	19488_1_PDCD6_PDCD6	myeloma_meta-analysis	0.0184515973834951	0.000209598876811478	TRUE	NA
D2ufQk	myeloma_meta-analysis	3807_1_FGF23_FGF23	myeloma_meta-analysis	0.00130163637695486	0.000277824279905834	TRUE	NA
D4Wzq8	myeloma_meta-analysis	14133_93_IL1R2_IL_1_sRII	myeloma_meta-analysis	0.124174285820012	0.00014377304703454	TRUE	NA
dAg3Lo	myeloma_meta-analysis	18893_26_GPR56_GPR56	myeloma_meta-analysis	0.00325665446784398	9.87727531660463e-05	TRUE	NA
De6XYH	myeloma_meta-analysis	15482_12_A2ML1_A2ML1	myeloma_meta-analysis	0.0206773305626727	0.000101340815306818	TRUE	NA
Dervw7	myeloma_meta-analysis	6626_81_CHST12_CHSTC	myeloma_meta-analysis	0.0139821547527945	0.000182700043079591	TRUE	NA
deVmyy	myeloma_meta-analysis	15480_2_VNN2_VNN2	myeloma_meta-analysis	0.307635776520429	5.69231741478056e-05	TRUE	NA
DfcEwm	myeloma_meta-analysis	4911_49_GSTP1_Glutathione_S_transferase_Pi	myeloma_meta-analysis	0.00820127827650373	0.000172085089085157	TRUE	NA
DHZOt4	myeloma_meta-analysis	7096_30_RMDN1_RMD1	myeloma_meta-analysis	0.0302851569464998	0.000228790999763858	TRUE	NA
Dis1Tw	myeloma_meta-analysis	3396_54_REN_Renin	myeloma_meta-analysis	0.0151547180318735	0.000505784543405081	TRUE	NA
DITna6	myeloma_meta-analysis	18180_58_RTN4IP1_RT4I1	myeloma_meta-analysis	0.0021695305642572	9.06293618749614e-06	TRUE	NA
DKoUVP	myeloma_meta-analysis	2913_1_CCL23_MPIF_1	myeloma_meta-analysis	0.0242520613720445	8.01180104664564e-05	TRUE	NA
DlEXcp	myeloma_meta-analysis	18215_5_THG1L_THG1	myeloma_meta-analysis	0.0812395504478827	5.51288240872143e-05	TRUE	NA
dmTkd6	myeloma_meta-analysis	10490_3_RPN1_RPN1	myeloma_meta-analysis	0.0114146446294655	0.000434031617000177	TRUE	NA
DqnPhA	myeloma_meta-analysis	3029_52_CD209_DC_SIGN	myeloma_meta-analysis	0.0445732709388319	0.000114397728251958	TRUE	NA
dUHdY6	myeloma_meta-analysis	16307_22_UNC5D_UNC5H4	myeloma_meta-analysis	0.00484909888859136	0.000180605160585036	TRUE	NA
dVbyz0	myeloma_meta-analysis	18934_50_TGM2_Tissue_transglutaminase	myeloma_meta-analysis	0.0154713981354029	4.3661477859331e-05	TRUE	NA
DwJQNb	myeloma_meta-analysis	8958_51_CHL1_CHL1	myeloma_meta-analysis	0.0227628043425303	0.000129440658789159	TRUE	NA
dwqFGv	myeloma_meta-analysis	12401_3_STAMBPL1_STALP	myeloma_meta-analysis	0.0055658324162881	0.000685955432239517	TRUE	NA
dykjbw	myeloma_meta-analysis	15427_35_LOXL3_LOXL3	myeloma_meta-analysis	0.005270430211374	3.22631189524272e-05	TRUE	NA
e2Scty	myeloma_meta-analysis	9713_67_PDGFRL_PGFRL	myeloma_meta-analysis	0.0653981418852475	0.000150719956578059	TRUE	NA
ea9u9B	myeloma_meta-analysis	15417_3_SERPINB5_Maspin	myeloma_meta-analysis	0.00916416175208441	0.00011906215158737	TRUE	NA
ecfS0U	myeloma_meta-analysis	9264_11_CTSO_CATO	myeloma_meta-analysis	0.0109625675731849	2.63507573381953e-05	TRUE	NA
eD587B	myeloma_meta-analysis	2579_17_MMP9_MMP_9	myeloma_meta-analysis	0.00226017859826526	0.000662568320079953	TRUE	NA
eJF1lD	myeloma_meta-analysis	17748_21_TP53I3_QORX	myeloma_meta-analysis	0.0821354518142638	2.18053243353437e-05	TRUE	NA
Em0pLo	myeloma_meta-analysis	15316_262_TXNL4B_TXN4B	myeloma_meta-analysis	0.00875329550794734	8.62632928611606e-05	TRUE	NA
eom1Ok	myeloma_meta-analysis	3293_2_CD5L_CD5L	myeloma_meta-analysis	0.0410387839634307	0.000330594106361533	TRUE	NA
EPk05p	myeloma_meta-analysis	14153_8_EFNA3_Ephrin_A3	myeloma_meta-analysis	0.0013405801354893	6.09922593993784e-05	TRUE	NA
ERypuL	myeloma_meta-analysis	2743_5_SHH_Sonic_Hedgehog	myeloma_meta-analysis	0.00370458656674844	7.71224604315066e-06	TRUE	NA
esigFV	myeloma_meta-analysis	5346_24_CPNE1_CPNE1	myeloma_meta-analysis	0.269078307153186	4.27304427556711e-05	TRUE	NA
eU6VYU	myeloma_meta-analysis	15441_6_GM2A_SAP3	myeloma_meta-analysis	0.0268308003772017	2.37940467380358e-06	TRUE	NA
eu6yjg	myeloma_meta-analysis	15470_11_HEXB_Hexosaminidase_B	myeloma_meta-analysis	0.0286435237851839	0.000361169488573679	TRUE	NA
eUpE0R	myeloma_meta-analysis	18173_11_AKR7A3_ARK73	myeloma_meta-analysis	0.0235240024242322	2.05368918958722e-05	TRUE	NA
eWV2qo	myeloma_meta-analysis	13986_6_LANCL1_LANC1	myeloma_meta-analysis	0.0124019152858217	0.000181432658936138	TRUE	NA
eYEsyO	myeloma_meta-analysis	8859_51_CA11_CAH11	myeloma_meta-analysis	0.00942524456468376	1.67041079435051e-05	TRUE	NA
f18Fz4	myeloma_meta-analysis	5722_78_PRCP_Prolylcarboxypeptidase	myeloma_meta-analysis	0.0120959227841732	0.000153073616144097	TRUE	NA
F5dMvX	myeloma_meta-analysis	3858_5_ACP1_PPAC	myeloma_meta-analysis	0.668030622354299	4.05485461112572e-05	TRUE	NA
FBuiGF	myeloma_meta-analysis	8687_26_TMEM106B_T106B	myeloma_meta-analysis	0.006312571226686	0.000260977921686265	TRUE	NA
fc7h9q	myeloma_meta-analysis	15525_294_ADH1C_ADH1G	myeloma_meta-analysis	0.00801548909469667	0.000177219597393048	TRUE	NA
FG7xnK	myeloma_meta-analysis	9838_4_SMAD1_SMAD1	myeloma_meta-analysis	0.00119072984198797	5.85545248267497e-06	TRUE	NA
FKqBzN	myeloma_meta-analysis	15615_8_LILRB3_LIRB3	myeloma_meta-analysis	0.463634873916411	0.000139606633867349	TRUE	NA
FMNjl5	myeloma_meta-analysis	8814_33_PSAPL1_SAPL1	myeloma_meta-analysis	0.0760136405069937	3.79876338338636e-05	TRUE	NA
fmo1Dm	myeloma_meta-analysis	5918_5_PSME1_PSME1	myeloma_meta-analysis	0.00135364886637646	6.15272252649527e-05	TRUE	NA
FnIzvl	myeloma_meta-analysis	18241_18_CPOX_HEM6	myeloma_meta-analysis	0.00840839229662439	7.00125085223527e-05	TRUE	NA
fQn7Wr	myeloma_meta-analysis	13112_179_FSTL1_FSTL1	myeloma_meta-analysis	0.0102687290707262	0.0004683705758089	TRUE	NA
FTHtmA	myeloma_meta-analysis	16035_8_FLT4_VEGF_sR3	myeloma_meta-analysis	0.00843839481704564	7.31838260146901e-05	TRUE	NA
fUKADZ	myeloma_meta-analysis	9267_2_CPA4_CBPA4	myeloma_meta-analysis	0.761898804938399	0.000178805728287873	TRUE	NA
fVzLBj	myeloma_meta-analysis	6715_63_ALPPL2_PPBN	myeloma_meta-analysis	0.0135126044790632	7.34463266332894e-05	TRUE	NA
FXwFAq	myeloma_meta-analysis	6947_4_ST3GAL6_SIA10	myeloma_meta-analysis	0.469120021187947	0.000242748815322556	TRUE	NA
FyLmnE	myeloma_meta-analysis	2700_56_PROS1_Protein_S	myeloma_meta-analysis	0.00204336257711484	0.000262313138361055	TRUE	NA
G437Ll	myeloma_meta-analysis	7145_1_ITIH3_ITIH3	myeloma_meta-analysis	0.176703240217907	0.000171503692283636	TRUE	NA
g8OCNC	myeloma_meta-analysis	18213_30_UBE2F_UBE2F	myeloma_meta-analysis	0.00230399677137115	0.000142527877967762	TRUE	NA
GAmzf5	myeloma_meta-analysis	7810_20_C1QTNF5_C1QTNF5	myeloma_meta-analysis	0.0171789271986766	0.000314159707130269	TRUE	NA
gbnHEe	myeloma_meta-analysis	6379_62_ADAMTSL2_ATL2	myeloma_meta-analysis	0.00538503024871429	0.000213566837199872	TRUE	NA
